,across,within,Subject,R
227,0.7475822123979768,0.32758547396437154,R1061T,[-32.22   1.52 -20.94]
228,0.7307907293075463,0.4972275355263254,R1174T,[-47.96 -39.49  32.22]
229,0.9379672145639426,0.41865867438402776,R1108J,[ 46.57 -17.61 -32.06]
230,0.5697799854523191,0.8642319037837117,R1171M,[-60.28 -11.39 -46.02]
231,0.5697799854523191,0.8532155776088254,R1171M,[-60.28 -11.39 -46.02]
232,0.7911295858977352,0.6484915317405844,R1108J,[-22.84 -43.56  35.13]
233,0.4919397394264177,0.04696668696375147,R1260D,[-53.36 -12.91  39.38]
234,0.21762895023947645,0.30600182765814665,R1260D,[-51.24 -13.3   51.43]
235,0.9234273443701998,0.26872519933028965,R1260D,[-14.07  56.24  43.18]
236,0.2909457837799556,0.3456416346920597,R1075J,[ 44.19  17.24 -54.76]
237,0.7334357190299031,0.6515083560932139,R1077T,[ 16.25 -39.07   9.41]
238,0.6717720508709866,0.4343158832399587,R1201P,[51.87 20.12 54.47]
239,0.8859370356409506,0.5757677500266594,R1204T,[-31.92  53.67  15.84]
240,0.03876013603386586,0.214179887618792,R1222M,[-60.68 -13.74  16.27]
241,0.6225044387847164,0.3655399565036713,R1215M,[-39.66   6.16 -42.37]
242,0.6225044387847164,0.4605292370660685,R1215M,[-39.66   6.16 -42.37]
243,0.8137544025956379,0.3835542015890735,R1061T,[53.41 18.58  1.25]
244,0.5775774589602508,0.3644359315101715,R1174T,[-38.46  -5.93 -21.82]
245,0.7440146038104749,0.4676517948859919,R1223E,[-27.2  -20.36 -23.51]
246,0.5608288421324793,0.3211337862091201,R1032D,[-69.58  -3.27   5.74]
247,0.7691225359404812,0.26490238183453885,R1065J,[ 30.66 -39.29  11.83]
248,0.6361253964057686,0.4507616455492687,R1032D,[-42.72 -80.68   8.14]
249,0.7960680579476036,0.5732432962306192,R1141T,[ 45.49   5.5  -32.69]
250,0.8978448553568732,0.3782005640499324,R1094T,[-22.33 -47.55  30.05]
251,0.9757553046054496,0.5636035162662629,R1092J,[ 49.49  14.33 -48.46]
252,0.7239358271990797,0.29221805684403,R1147P,[-58.28 -32.41 -14.47]
253,0.7359870768933452,0.6292788908205063,R1167M,[-41.22  31.94 -42.18]
254,0.5973087757174288,0.36459285219139215,R1215M,[-41.54  14.19 -66.99]
255,0.8676042067547268,0.4294789575591715,R1083J,[-38.93 -27.21 -43.41]
256,0.9313222202925002,0.5046521013717373,R1061T,[41.1  35.87 16.88]
257,0.7741904746856592,0.3635897576652633,R1065J,[ 41.43 -11.31 -32.19]
258,0.4548709291448614,0.2744540057794057,R1202M,[ 42.7  -57.43 -17.21]
259,0.7529989087442734,0.03738766839468655,R1169P,[ 18.33   0.58 -30.38]
260,0.7529989087442734,0.1784033158213205,R1169P,[ 18.33   0.58 -30.38]
261,0.6679298482388842,0.5586846577777299,R1147P,[-18.07  38.91 -17.52]
262,0.6243112334899611,0.5678858615369289,R1112M,[ 51.39   1.66 -46.89]
263,0.2591353873307711,0.654605258410077,R1065J,[-42.61 -15.4  -30.71]
264,0.5100898750129021,0.31818583051889315,R1098D,[32.07 33.59 31.13]
265,0.728421881241792,0.20703286973367946,R1108J,[ 18.22 -11.72 -44.4 ]
266,0.60752598260762,0.5254181368155431,R1215M,[-47.49  22.95 -33.11]
267,0.5835028498949113,0.3492585949903395,R1106M,[ 43.62   7.17 -34.46]
268,0.9737035533982168,0.5142031974100585,R1092J,[ 54.29 -40.68   3.58]
269,0.5602098524953177,0.26916533227516765,R1260D,[-61.77 -53.74   0.85]
270,0.4663196876237614,-0.0073187205719275426,R1169P,[ 26.36   5.56 -27.6 ]
271,0.16216177051981462,0.3276108790709489,R1221P,[-61.52 -60.05  15.04]
272,0.9740660672751033,0.4132100829867337,R1189M,[49.33 20.16 -4.98]
273,0.3744975428861321,0.6025450629572773,R1065J,[24.73 40.04 13.78]
274,0.17634928156880775,0.7050447713780574,R1092J,[ 44.46  -9.26 -44.41]
275,0.2505594032689636,0.5005640250422505,R1075J,[ 15.39  55.26 -26.15]
276,0.3376076386018281,0.3927924925001836,R1260D,[-56.54 -72.9   13.46]
277,0.7357090276929029,0.2610702799495509,R1094T,[ 26.79  -5.08 -33.07]
278,0.6916200082112758,0.438971623493447,R1169P,[18.44 15.4  41.45]
279,0.9589427715060022,0.6469138895672095,R1032D,[-39.13 -63.22   6.45]
280,0.5802273877528077,0.4113984738421955,R1230J,[-26.6   31.96  12.99]
281,0.8273723956871385,0.31287147386846165,R1215M,[-19.95  -1.76 -50.58]
282,0.9718159740589478,0.7304159332843226,R1247P,[21.24 27.94  7.68]
283,0.7692304750783843,0.6418056920660477,R1093J,[-28.03  73.79 -42.68]
284,0.9929997271467472,0.4873200545982012,R1171M,[  7.33  28.06 -36.34]
285,0.4048149915882293,0.30482465624062605,R1260D,[-22.37  51.52  45.38]
286,0.6892935088806187,0.2956618555037396,R1247P,[-47.99 -34.   -29.43]
287,0.638794942966106,0.3946061541232799,R1243T,[-36.66 -19.87 -10.03]
288,0.8514099190944223,0.6430026693727415,R1247P,[-25.25 -21.05 -26.81]
289,0.9837561142131456,0.994610562976708,R1221P,[-49.68  -7.39  37.31]
290,0.6771652353996305,0.3166529490037667,R1215M,[-50.66   2.62 -38.18]
291,0.6771652353996305,0.3600262190413426,R1215M,[-50.66   2.62 -38.18]
292,0.6082360956901552,0.3917938554122309,R1094T,[-61.21 -34.48  27.37]
293,0.8945951486031862,0.6048709896614939,R1061T,[29.99 59.   -1.14]
294,0.5889089037267115,0.2126456916865325,R1124J,[-29.24 -20.43   0.85]
295,0.5513324841964087,0.1916626755194997,R1260D,[-58.34 -58.11  12.22]
296,0.6402822887476145,0.2897808031761952,R1247P,[-51.09  21.4   18.26]
297,0.8794776861059425,0.5514333382863738,R1065J,[-46.21 -39.5   10.41]
298,0.997513330292924,0.6447161616887844,R1093J,[-44.56   0.72 -75.88]
299,0.8122689392560353,0.6815660697324064,R1147P,[-35.84 -81.34  -1.67]
300,0.05692621433078476,0.6682580542537686,R1077T,[-33.88  21.29 -34.19]
301,0.6722219556439588,0.2683658426245916,R1260D,[-50.21  -0.41  -5.46]
302,0.6722219556439588,0.4772787540855901,R1260D,[-50.21  -0.41  -5.46]
303,0.7092893794483924,0.34704548603638025,R1065J,[ 32.4    5.92 -14.89]
304,0.8976512495761076,0.3617950328256516,R1243T,[-37.39  -3.72   3.04]
305,0.8976512495761076,0.3583345204696809,R1243T,[-37.39  -3.72   3.04]
306,-0.008119785852892334,0.5972318982671206,R1158T,[-58.61 -25.68  -4.64]
307,0.9607468945538916,0.8584814263185925,R1274T,[ 22.15   4.83 -37.78]
308,0.482413059021297,0.28688383237855475,R1061T,[39.53 10.53 15.53]
309,0.28773685013535205,0.247606382317977,R1215M,[-47.49   6.5  -38.89]
310,0.28773685013535205,0.2579979184414669,R1215M,[-47.49   6.5  -38.89]
311,0.27262800142122834,0.3985195016745724,R1215M,[-54.18 -13.64 -14.71]
312,0.9422659770253936,0.7551475875018192,R1201P,[ 54.61 -26.68  12.48]
313,0.4542991076592906,0.7329391406794582,R1158T,[-28.72  16.33  33.79]
314,0.808271565907163,0.4454907617544529,R1243T,[-30.21   7.35   7.43]
315,0.808271565907163,0.44074735191665537,R1243T,[-30.21   7.35   7.43]
316,0.8008960091592985,0.04127375208115095,R1260D,[-48.95   9.59  45.39]
317,0.7221627417113202,0.559929229528957,R1093J,[ -2.62  68.96 -58.53]
318,0.9785843064534824,0.6925084902623259,R1171M,[21.73 20.77  3.74]
319,0.8666837965002222,0.6356439891290372,R1230J,[-18.96  45.91   1.74]
320,0.985047297557632,0.8575951334377736,R1274T,[ 25.25   4.72 -37.92]
321,0.5840404387399325,0.22822309294731574,R1106M,[ 42.41 -40.44   9.72]
322,0.7224455161883803,0.4641357045517503,R1171M,[ 45.57  -5.26 -42.9 ]
323,0.4447902975125193,0.20576333186592027,R1189M,[ 0.94 -7.01 21.67]
324,0.8459947667689596,0.7172152524688291,R1108J,[-18.02  16.47  36.63]
325,0.7712633772793454,0.3631230446392441,R1243T,[-26.4   31.64  63.14]
326,0.6467509013928275,0.4509763372009247,R1167M,[-54.09 -19.09 -44.46]
327,0.8414317553734628,0.29882819356716683,R1108J,[-50.24 -35.09 -35.54]
328,0.6412703863121582,0.5456298800578785,R1032D,[-38.79  51.43  47.05]
329,0.6412703863121582,0.5733915836880109,R1032D,[-38.79  51.43  47.05]
330,0.6140013988888349,0.5254505451847689,R1147P,[-49.11  17.05 -28.06]
331,0.2182810984146828,0.5977543751694546,R1158T,[-39.03   3.97 -17.28]
332,0.8364953489720893,0.5887000080240742,R1141T,[ 41.68   5.53 -32.62]
333,0.2596508268207995,0.5734866399053504,R1065J,[ 12.07  38.03 -17.97]
334,0.9227179368432328,0.5203713464580471,R1243T,[-34.13   8.25   7.5 ]
335,0.9227179368432328,0.5299168507289993,R1243T,[-34.13   8.25   7.5 ]
336,0.34906544791167404,0.6680903802888927,R1171M,[ 27.39  43.15 -19.41]
337,0.7401482747601589,0.3240308325819488,R1201P,[ 52.19 -18.5   67.19]
338,0.6068666497776449,0.33015213375246466,R1147P,[-37.83  -4.19  38.29]
339,0.7876691006645111,0.2264307051155461,R1260D,[-45.42  -0.17  -3.91]
340,0.7876691006645111,0.5356177211588062,R1260D,[-45.42  -0.17  -3.91]
