,across,within,Subject,R
2116,0.02447962230570262,0.548857894703673,TJ022,[21.21 66.25 17.64]
2117,0.8829973460071417,0.5226855877067104,FR037,[ 37.37 -35.37  71.05]
2118,0.5705255924336093,0.5402531302419721,CH065,[ 20.2   -9.73 -37.51]
2119,0.7147639048395712,0.7102024297834568,CH058,[-26.26  56.27 -12.24]
2120,0.044173290176919656,0.9069302529529001,TJ032,[ 71.72 -11.38  22.25]
2121,0.5313562361423738,0.4730123062741998,CH008b,[ 20.2  -37.38  69.85]
2122,0.7612026325528805,0.6393247461690488,FR032,[-63.64 -34.13  23.23]
2123,0.5978611828360116,0.4199970972776479,FR050,[-44.44 -10.5  -43.52]
2124,0.06628971029280753,0.1204862531631699,TJ010,[-46.46  54.05  13.74]
2125,0.7256386803678314,0.3333428358509975,CH066,[-11.11  60.85 -22.7 ]
2126,0.7699182660193146,0.6204331225964987,CH013,[-46.46  38.4   -4.93]
2127,0.7922639611616136,0.4466588303139232,TJ018,[  4.04  46.59 -27.1 ]
2128,0.4101321108567788,0.0860643448569871,CH005,[31.31 23.47 49.12]
2129,0.7772468437376151,0.7205116763801356,FR150,[ 48.48 -77.74  50.31]
2130,0.876752646925362,0.8749470157109287,TJ032,[ 57.58  -9.83 -35.13]
2131,0.6593501925833616,0.3426113841328413,FR050,[-34.34  20.75 -50.05]
2132,0.9030127540899754,0.7933361016650676,TJ027,[ 42.42  -9.32 -23.18]
2133,0.8015198936387786,0.8262992032244197,FR038,[ 39.39  -6.69 -12.31]
2134,0.5553067560718511,0.2730476437950329,CH061,[ 36.36 -63.89  41.25]
2135,0.461793896568576,0.3693037422326833,TJ019,[ 37.37 -61.16 -17.84]
2136,0.6498085178397618,0.6551005107118831,CH042,[ 55.56 -53.33  -7.85]
2137,0.7149616600495772,0.6447499162289215,TJ013,[ 37.37  22.29 -38.04]
2138,0.35386174306559304,0.2916257500510048,TJ001,[-67.68  -9.58  27.79]
2139,0.6916720835963671,0.2484645666389835,CH040,[-21.21  21.98 -30.91]
2140,0.813451590992887,0.728614251040359,FR150,[ 63.64 -70.63  31.1 ]
2141,0.19031109398090848,0.898562427069422,TJ034,[ 25.25  14.37 -45.65]
2142,0.4354244156993292,0.3667484311940508,CH048,[ 52.53 -42.68  29.31]
2143,0.648412105072141,0.4140386324165111,TJ013,[-56.57 -14.21 -29.43]
2144,0.7188213649896928,0.7085462259713107,CH058,[-40.4  -24.25  54.22]
2145,0.6953013569460692,0.5746762112016754,CH013,[-24.24   0.97  66.44]
2146,0.7025020837881892,0.5572616085695682,TJ019,[ 69.7  -58.69  18.67]
2147,0.5018003943638029,0.4435378255987538,TJ005,[-26.26  -8.39 -20.75]
2148,0.5818866960725585,0.4527828561526745,CH013,[-60.61 -14.36  19.92]
2149,0.3043395718798405,0.1971084574687192,TJ010,[ 73.74 -22.96 -18.01]
2150,0.7805443875676256,0.7189655749472375,CH065,[ 44.44 -14.21  60.19]
2151,0.7887149282228413,0.7543359843674289,TJ025,[ 55.56   0.36 -32.16]
2152,0.3037652873203094,0.202042435866098,TJ015,[-7.07 27.9  64.59]
2153,0.7168081015004788,0.382573395693345,CH040,[-17.17 -17.14 -33.17]
2154,0.49912597354059,0.4347396547418741,CH008b,[ 57.58 -50.4   -4.11]
2155,0.7697339617019974,0.670386908413838,CH042,[-46.46  30.32  13.57]
2156,0.763468542970008,0.4690509108867731,FR280,[-31.31 -16.99 -36.74]
2157,0.2891294942645315,0.1242812556767012,TJ018,[50.51 46.8  -8.02]
2158,0.029488712235858132,0.4858146078027361,TJ022,[ 46.46 -37.01 -27.17]
2159,0.5190335937316504,0.4563364907084844,CH003,[-44.44  28.21  14.55]
2160,0.5466102969817707,0.44388795995444014,CH008b,[ 47.47 -30.38  52.81]
2161,0.7414790010063729,0.29294796604917744,TJ004,[ 39.39 -30.17 -18.43]
2162,0.8909821611826463,0.5974493589082246,FR037,[32.32 17.55 65.13]
2163,0.34861150935036633,0.2537508092869217,TJ030,[  1.01 -68.21   1.84]
2164,0.538956653648634,0.390165761992158,UP005,[ 55.56 -80.62  24.04]
2165,0.6311211572051061,0.2590894283190228,TJ018,[-29.29  56.16  34.52]
2166,0.7727234055857434,0.5117031450323398,TJ025,[ 59.6   -4.68 -11.  ]
2167,0.5721753556723149,0.5305173786449884,FR032,[-55.56   9.42  -3.03]
2168,0.7723686933644734,0.2718312785214468,FR037,[63.64 -5.82 13.84]
2169,0.3749818580993247,0.2674591990826758,CH068,[-53.54 -33.98  -1.79]
2170,0.6857551016573696,0.5337324759433986,TJ025,[ 50.51 -51.17  56.07]
2171,0.4718777851885108,0.2880853093250475,CH068,[-55.56 -13.02  -9.1 ]
2172,0.8840444852803186,0.7855286520395262,FR038,[ 43.43 -21.16 -11.95]
2173,0.35478883752083384,0.3182100891990384,CH018,[ 4.04 16.21 71.59]
2174,0.9354010538138172,0.6709080879275078,FR037,[48.48 -9.84 54.98]
