,across,within,Subject,R
110,0.4807352411974325,0.10505658300331673,TJ018,[ 48.48  28.31 -10.28]
111,0.15654222331618833,-0.03229954226665852,TJ018,[-65.66 -48.13  13.78]
112,0.5419815189033838,0.33231107722222314,CH008b,[ 31.31 -48.29  60.57]
113,-0.0016416577525923991,0.4925245240193728,CH012,[-49.49  27.59   5.81]
114,0.0949166915467386,0.2875112129789512,CH067,[-61.62 -34.59 -11.54]
115,0.3646137553397806,0.19394865784669746,FR025,[ 43.43 -79.9    8.84]
116,0.7740424352455328,0.15492627499567038,TJ028,[ 41.41  45.35 -22.41]
117,0.9139133705975636,0.4897293352046576,TJ013,[  8.08 -69.96  -5.24]
118,0.3628367736591703,0.2350681470032128,FR220,[44.44 42.88 31.65]
119,-0.01785654466370975,0.5145257410152458,CH042,[ 69.7   -0.31 -16.7 ]
120,0.1655141750004707,0.5125616856684075,TJ032,[41.41  1.34 58.84]
121,0.47696133862704404,-0.0109990275952146,TJ004,[-59.6  -20.54 -26.22]
122,0.8126352702910971,0.15529538923879385,CH005,[ 37.37 -16.17  57.91]
123,-0.00856104846180195,0.6611211824752657,CH042,[-63.64 -19.72  23.99]
124,0.632982788829598,0.612856910012971,CH018,[38.38  6.43 60.19]
125,0.6366717177907661,0.25534338907295645,TJ030,[ 47.47  10.4  -49.46]
126,0.06866039915263533,0.3527009127837302,TJ018,[-18.18  63.42  33.82]
127,0.20537668303545376,0.19987591912203828,CH065,[44.44 42.06  5.48]
128,0.3767862481698048,0.4510508175840908,TJ019,[ 62.63 -12.77   8.03]
129,0.4058008885260973,0.1519996512079956,CH018,[ 50.51  18.23 -39.47]
130,0.7573313948502977,0.5219611406911024,TJ028,[ 49.49 -75.62 -17.48]
131,0.30294799132710315,0.16208768363313827,CH012,[-18.18  -4.79 -32.46]
132,0.048288801758482686,0.1645941389616911,TJ018,[-4.04 70.32 -3.09]
133,0.7792249479650346,0.4174288069503529,CH013,[-32.32   1.23  61.01]
134,0.6742591503350069,0.4695501102485376,FR050,[-19.19 -44.69  71.64]
135,0.4096122784256404,0.1786085115365912,CH067,[-51.52  10.76 -33.94]
136,0.5455752759356984,0.2749265219229453,TJ018,[ 74.75 -22.7  -23.96]
137,0.8741306966283345,0.18506461920698575,CH008b,[ 26.26 -35.21 -21.11]
138,-0.039113948826821975,0.01470803408858722,BW001,[ 45.45  -4.17 -22.89]
139,0.29883105581407265,0.3142855676116263,TJ022,[-59.6  -17.5  -24.85]
140,0.3174553439244472,0.15498724021995106,CH008b,[46.46 -4.07 -1.43]
141,0.7939561373616196,0.2612461237821801,UP004,[-36.36 -20.23  -9.51]
142,0.7282906004672033,0.03787935011650947,BW001,[ 44.44 -11.79   9.17]
143,0.7065077642150533,0.4283794162522875,CH018,[ 55.56  12.2  -19.56]
144,0.3624275746847641,-0.2095370760652828,CH066,[-20.2   28.88  43.97]
145,0.17880727456894352,0.33501363599713674,TJ030,[51.52 37.17 -0.24]
146,0.5606215222975516,0.762632090851713,TJ022,[ 68.69 -21.98 -16.77]
